SESSION_ID,USER,FEATURE,DenialCount,DateOnly,MonthYear,IN_TIME,OUT_TIME,DURATION_HOURS,AVERAGE_HOURS_PER_USER
125,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 10:59:59,2024-03-25 15:54:05,4.901666666666666,149.63319444444443
126,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 16:05:04,2024-03-25 18:22:54,2.297222222222222,149.63319444444443
127,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 18:23:36,2024-03-25 18:23:41,0.001388888888888889,149.63319444444443
128,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 18:37:07,2024-03-25 19:26:24,0.8213888888888888,149.63319444444443
129,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 19:27:12,2024-03-25 19:27:16,0.0011111111111111111,149.63319444444443
130,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 19:41:43,2024-03-25 19:58:31,0.28,149.63319444444443
131,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 20:04:57,2024-03-25 21:15:30,1.1758333333333333,149.63319444444443
132,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 21:29:17,2024-03-25 22:13:36,0.7386111111111111,149.63319444444443
133,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 22:27:35,2024-03-25 23:00:08,0.5425,149.63319444444443
134,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 23:04:56,2024-03-25 23:08:24,0.057777777777777775,149.63319444444443
135,FMoma,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 23:15:40,2024-03-25 10:45:56,0.0,149.63319444444443
136,FMoma,elec_solve_q3d,0,2024-03-25,2024-03,2024-03-25 10:47:13,2024-03-25 10:58:36,0.1897222222222222,149.63319444444443
137,FMoma,elec_solve_q3d,0,2024-03-25,2024-03,,,0.0,149.63319444444443
138,FMoma,electronics3d_gui,0,2024-03-21,2024-03,2024-03-21 06:27:43,2024-03-21 07:20:09,0.8738888888888889,149.63319444444443
139,FMoma,electronics3d_gui,1,2024-03-21,2024-03,2024-03-21 16:25:07,2024-03-21 18:12:37,1.7916666666666667,149.63319444444443
140,FMoma,electronics3d_gui,1,2024-03-22,2024-03,2024-03-22 02:16:38,2024-03-22 07:42:00,5.422777777777778,149.63319444444443
141,FMoma,electronics3d_gui,0,2024-03-22,2024-03,2024-03-22 12:31:27,2024-03-25 08:20:28,67.81694444444445,149.63319444444443
142,FMoma,electronics3d_gui,1,2024-03-25,2024-03,2024-03-25 16:23:32,2024-03-25 18:07:31,1.7330555555555556,149.63319444444443
143,FMoma,electronics3d_gui,0,2024-03-26,2024-03,2024-03-26 04:06:19,2024-03-26 06:29:55,2.3933333333333335,149.63319444444443
144,FMoma,electronics3d_gui,0,2024-03-26,2024-03,,,0.0,149.63319444444443
145,FMoma,electronics_desktop,0,2024-03-21,2024-03,2024-03-21 06:27:46,2024-03-21 07:19:06,0.8555555555555555,149.63319444444443
146,FMoma,electronics_desktop,0,2024-03-21,2024-03,2024-03-21 07:19:36,2024-03-21 07:19:40,0.0011111111111111111,149.63319444444443
147,FMoma,electronics_desktop,1,2024-03-21,2024-03,2024-03-21 16:25:20,2024-03-21 18:12:10,1.7805555555555554,149.63319444444443
148,FMoma,electronics_desktop,1,2024-03-22,2024-03,2024-03-22 02:16:38,2024-03-22 07:39:21,5.378611111111111,149.63319444444443
149,FMoma,electronics_desktop,0,2024-03-22,2024-03,2024-03-22 12:31:27,2024-03-25 08:20:01,67.80944444444444,149.63319444444443
150,FMoma,electronics_desktop,1,2024-03-25,2024-03,2024-03-25 16:23:40,2024-03-25 18:07:10,1.725,149.63319444444443
151,FMoma,electronics_desktop,0,2024-03-26,2024-03,2024-03-26 04:06:19,2024-03-21 16:02:42,0.0,149.63319444444443
152,FMoma,electronicsckt_gui,0,2024-03-21,2024-03,2024-03-21 16:23:05,2024-03-22 16:01:55,23.647222222222222,149.63319444444443
153,NCzaja,elec_solve_icepak,0,2024-03-22,2024-03,2024-03-22 16:02:29,2024-03-22 16:02:51,0.006111111111111111,9.20861111111111
154,NCzaja,elec_solve_icepak,0,2024-03-22,2024-03,2024-03-22 16:03:34,2024-03-22 13:31:09,0.0,9.20861111111111
155,NCzaja,elec_solve_level1,0,2024-03-22,2024-03,2024-03-22 13:31:36,2024-03-22 13:37:19,0.09527777777777778,9.20861111111111
156,NCzaja,elec_solve_level1,0,2024-03-22,2024-03,2024-03-22 13:37:39,2024-03-22 16:01:55,2.4044444444444446,9.20861111111111
157,NCzaja,elec_solve_level1,0,2024-03-22,2024-03,2024-03-22 16:02:29,2024-03-22 16:02:51,0.006111111111111111,9.20861111111111
158,NCzaja,elec_solve_level1,0,2024-03-22,2024-03,2024-03-22 16:03:34,2024-03-22 13:31:08,0.0,9.20861111111111
159,NCzaja,elec_solve_level2,0,2024-03-22,2024-03,2024-03-22 13:31:36,2024-03-22 13:37:19,0.09527777777777778,9.20861111111111
160,NCzaja,elec_solve_level2,0,2024-03-22,2024-03,2024-03-22 13:37:39,2024-03-22 16:01:55,2.4044444444444446,9.20861111111111
161,NCzaja,elec_solve_level2,0,2024-03-22,2024-03,2024-03-22 16:02:29,2024-03-22 16:02:51,0.006111111111111111,9.20861111111111
162,NCzaja,elec_solve_level2,0,2024-03-22,2024-03,2024-03-22 16:03:34,2024-03-22 13:31:08,0.0,9.20861111111111
163,NCzaja,elec_solve_q3d,0,2024-03-22,2024-03,2024-03-22 13:31:36,2024-03-22 13:37:19,0.09527777777777778,9.20861111111111
164,NCzaja,elec_solve_q3d,0,2024-03-22,2024-03,2024-03-22 13:37:39,2024-03-22 13:26:05,0.0,9.20861111111111
165,NCzaja,electronics3d_gui,0,2024-03-22,2024-03,2024-03-22 13:41:32,2024-03-22 15:44:38,2.0516666666666667,9.20861111111111
166,NCzaja,electronics3d_gui,1,2024-03-22,2024-03,2024-03-22 16:04:13,2024-03-22 13:25:41,0.0,9.20861111111111
167,NCzaja,electronics_desktop,0,2024-03-22,2024-03,2024-03-22 13:41:33,2024-03-22 15:44:11,2.043888888888889,9.20861111111111
168,NCzaja,electronics_desktop,1,2024-03-22,2024-03,2024-03-22 16:04:14,2024-03-21 15:37:16,0.0,9.20861111111111
169,TBetre,elec_solve_level1,0,2024-03-21,2024-03,2024-03-21 15:38:13,2024-03-21 15:38:21,0.0022222222222222222,122.22194444444443
170,TBetre,elec_solve_level1,0,2024-03-21,2024-03,2024-03-21 15:38:43,2024-03-21 15:39:35,0.014444444444444444,122.22194444444443
171,TBetre,elec_solve_level1,0,2024-03-21,2024-03,2024-03-21 15:40:17,2024-03-21 15:40:52,0.009722222222222222,122.22194444444443
172,TBetre,elec_solve_level1,0,2024-03-21,2024-03,2024-03-21 15:41:16,2024-03-21 15:47:55,0.11083333333333334,122.22194444444443
173,TBetre,elec_solve_level1,0,2024-03-21,2024-03,2024-03-21 15:48:23,2024-03-21 16:23:59,0.5933333333333334,122.22194444444443
174,TBetre,elec_solve_level1,0,2024-03-21,2024-03,2024-03-21 16:24:14,2024-03-22 11:41:07,19.281388888888888,122.22194444444443
175,TBetre,elec_solve_level1,0,2024-03-22,2024-03,2024-03-22 11:42:05,2024-03-22 11:42:13,0.0022222222222222222,122.22194444444443
176,TBetre,elec_solve_level1,0,2024-03-22,2024-03,2024-03-22 11:42:39,2024-03-25 08:17:29,68.58055555555555,122.22194444444443
177,TBetre,elec_solve_level1,0,2024-03-25,2024-03,2024-03-25 08:18:48,2024-03-25 08:18:56,0.0022222222222222222,122.22194444444443
178,TBetre,elec_solve_level1,1,2024-03-25,2024-03,2024-03-25 08:22:12,2024-03-21 15:37:16,0.0,122.22194444444443
179,TBetre,elec_solve_level2,0,2024-03-21,2024-03,2024-03-21 15:38:13,2024-03-21 15:38:21,0.0022222222222222222,122.22194444444443
180,TBetre,elec_solve_level2,0,2024-03-21,2024-03,2024-03-21 15:38:43,2024-03-21 15:39:35,0.014444444444444444,122.22194444444443
181,TBetre,elec_solve_level2,0,2024-03-21,2024-03,2024-03-21 15:40:17,2024-03-21 15:40:52,0.009722222222222222,122.22194444444443
182,TBetre,elec_solve_level2,0,2024-03-21,2024-03,2024-03-21 15:41:16,2024-03-21 15:47:55,0.11083333333333334,122.22194444444443
183,TBetre,elec_solve_level2,1,2024-03-21,2024-03,2024-03-21 15:48:23,2024-03-21 16:23:59,0.5933333333333334,122.22194444444443
184,TBetre,elec_solve_level2,0,2024-03-21,2024-03,2024-03-21 16:24:14,2024-03-22 11:41:07,19.281388888888888,122.22194444444443
185,TBetre,elec_solve_level2,0,2024-03-22,2024-03,2024-03-22 11:42:05,2024-03-22 11:42:13,0.0022222222222222222,122.22194444444443
186,TBetre,elec_solve_level2,0,2024-03-22,2024-03,2024-03-22 11:42:39,2024-03-25 08:17:29,68.58055555555555,122.22194444444443
187,TBetre,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 08:18:48,2024-03-25 08:18:56,0.0022222222222222222,122.22194444444443
188,TBetre,elec_solve_level2,0,2024-03-25,2024-03,2024-03-25 08:22:12,2024-03-21 08:36:05,0.0,122.22194444444443
189,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 08:36:05,2024-03-21 15:37:16,7.019722222222223,122.22194444444443
190,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 15:38:13,2024-03-21 15:38:21,0.0022222222222222222,122.22194444444443
191,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 15:38:43,2024-03-21 15:39:35,0.014444444444444444,122.22194444444443
192,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 15:40:17,2024-03-21 15:40:52,0.009722222222222222,122.22194444444443
193,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 15:41:16,2024-03-21 15:47:55,0.11083333333333334,122.22194444444443
194,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 15:48:23,2024-03-21 16:11:51,0.39111111111111113,122.22194444444443
195,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 16:11:51,2024-03-21 16:12:02,0.0030555555555555557,122.22194444444443
196,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 16:12:02,2024-03-21 16:14:30,0.04111111111111111,122.22194444444443
197,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 16:14:30,2024-03-21 16:16:32,0.03388888888888889,122.22194444444443
198,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 16:16:32,2024-03-21 16:19:32,0.05,122.22194444444443
199,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 16:19:32,2024-03-21 16:21:58,0.04055555555555555,122.22194444444443
200,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 16:21:58,2024-03-21 16:23:59,0.03361111111111111,122.22194444444443
201,TBetre,elec_solve_level3,0,2024-03-21,2024-03,2024-03-21 16:24:14,2024-03-22 11:41:07,19.281388888888888,122.22194444444443
202,TBetre,elec_solve_level3,0,2024-03-22,2024-03,2024-03-22 11:42:05,2024-03-22 11:42:13,0.0022222222222222222,122.22194444444443
203,TBetre,elec_solve_level3,0,2024-03-22,2024-03,2024-03-22 11:42:39,2024-03-25 08:17:29,68.58055555555555,122.22194444444443
204,TBetre,elec_solve_level3,0,2024-03-25,2024-03,2024-03-25 08:18:48,2024-03-25 08:18:56,0.0022222222222222222,122.22194444444443
205,TBetre,elec_solve_level3,1,2024-03-25,2024-03,2024-03-25 08:22:12,2024-03-21 08:19:15,0.0,122.22194444444443
206,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 08:23:15,2024-03-21 08:25:00,0.029166666666666667,122.22194444444443
207,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 08:28:07,2024-03-21 08:29:50,0.02861111111111111,122.22194444444443
208,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 08:34:44,2024-03-21 08:34:56,0.0033333333333333335,122.22194444444443
209,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 08:35:16,2024-03-21 08:35:50,0.009444444444444445,122.22194444444443
210,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 08:37:22,2024-03-21 08:39:01,0.0275,122.22194444444443
211,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 10:43:08,2024-03-21 11:11:29,0.4725,122.22194444444443
212,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 11:33:39,2024-03-21 12:44:37,1.1827777777777777,122.22194444444443
213,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 13:19:15,2024-03-21 14:00:08,0.6813888888888889,122.22194444444443
214,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 14:15:20,2024-03-21 14:15:28,0.0022222222222222222,122.22194444444443
215,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 14:15:36,2024-03-21 14:15:38,0.0005555555555555556,122.22194444444443
216,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 14:15:45,2024-03-21 14:15:47,0.0005555555555555556,122.22194444444443
217,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 14:15:55,2024-03-21 14:16:02,0.0019444444444444444,122.22194444444443
218,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 15:34:25,2024-03-21 15:34:29,0.0011111111111111111,122.22194444444443
219,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 15:39:49,2024-03-21 15:40:40,0.014166666666666666,122.22194444444443
220,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 15:47:25,2024-03-21 15:47:41,0.0044444444444444444,122.22194444444443
221,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 15:54:37,2024-03-21 15:54:42,0.001388888888888889,122.22194444444443
222,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 15:55:30,2024-03-21 15:55:34,0.0011111111111111111,122.22194444444443
223,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 16:00:28,2024-03-21 16:00:37,0.0025,122.22194444444443
224,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 16:01:13,2024-03-21 16:01:24,0.0030555555555555557,122.22194444444443
225,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 16:10:29,2024-03-21 16:10:38,0.0025,122.22194444444443
226,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 16:11:11,2024-03-21 16:11:20,0.0025,122.22194444444443
227,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 16:11:35,2024-03-21 16:14:19,0.04555555555555556,122.22194444444443
228,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 16:20:08,2024-03-21 16:21:49,0.028055555555555556,122.22194444444443
229,TBetre,mech_1,0,2024-03-21,2024-03,2024-03-21 16:29:53,2024-03-22 08:01:49,15.532222222222222,122.22194444444443
230,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 08:02:16,2024-03-22 08:02:25,0.0025,122.22194444444443
231,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 08:45:03,2024-03-22 08:45:09,0.0016666666666666668,122.22194444444443
232,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 08:49:05,2024-03-22 08:49:11,0.0016666666666666668,122.22194444444443
233,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 09:01:07,2024-03-22 09:01:12,0.001388888888888889,122.22194444444443
234,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 09:36:56,2024-03-22 09:37:08,0.0033333333333333335,122.22194444444443
235,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 09:59:50,2024-03-22 10:00:19,0.008055555555555555,122.22194444444443
236,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 10:14:37,2024-03-22 10:14:47,0.002777777777777778,122.22194444444443
237,TBetre,mech_1,1,2024-03-22,2024-03,2024-03-22 10:18:43,2024-03-22 10:18:54,0.0030555555555555557,122.22194444444443
238,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 10:34:04,2024-03-22 10:43:06,0.15055555555555555,122.22194444444443
239,TBetre,mech_1,0,2024-03-22,2024-03,2024-03-22 11:56:27,2024-03-25 08:09:34,68.21861111111112,122.22194444444443
240,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 08:10:02,2024-03-25 08:10:05,0.0008333333333333334,122.22194444444443
241,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 08:10:28,2024-03-25 08:10:32,0.0011111111111111111,122.22194444444443
242,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 08:11:01,2024-03-25 08:12:14,0.020277777777777777,122.22194444444443
243,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 08:17:24,2024-03-25 08:18:15,0.014166666666666666,122.22194444444443
244,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 08:18:33,2024-03-25 15:29:37,7.184444444444445,122.22194444444443
245,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 15:42:40,2024-03-25 15:43:35,0.015277777777777777,122.22194444444443
246,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 15:44:29,2024-03-25 15:45:07,0.010555555555555556,122.22194444444443
247,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 15:50:36,2024-03-25 15:51:01,0.006944444444444444,122.22194444444443
248,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 16:05:39,2024-03-25 16:13:25,0.12944444444444445,122.22194444444443
249,TBetre,mech_1,0,2024-03-25,2024-03,2024-03-25 16:18:27,2024-03-22 13:49:42,0.0,122.22194444444443
250,ZYang,electronics3d_gui,0,2024-03-22,2024-03,2024-03-22 13:55:50,2024-03-22 13:57:56,0.035,89.96722222222222
251,ZYang,electronics3d_gui,0,2024-03-22,2024-03,2024-03-22 14:36:40,2024-03-22 13:47:54,0.0,89.96722222222222
252,ZYang,electronics_desktop,0,2024-03-22,2024-03,2024-03-22 13:55:51,2024-03-22 13:55:57,0.0016666666666666668,89.96722222222222
253,ZYang,electronics_desktop,1,2024-03-22,2024-03,2024-03-22 14:36:41,2024-03-26 08:32:31,89.93055555555556,89.96722222222222
254,jyannie,electronics_desktop,0,2024-03-26,2024-03,,,0.0,0.0
